SF04,"Lincoln High School","2162 24th Ave",5,2016-01-6? 16:05,2.213,55.85,66.07,8.42,0.083
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-6? 16:10,1.55,65.72,81.6,8.55,0.056
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-6? 16:15,2.753,49.61,69.23,8.54,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 09:00,3.415,82.3,83.7,6.479,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 09:40,2.401,86.9,183.1,7.106,0.001
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 09:45,1.632,90.8,177.1,7.221,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 09:50,1.851,90.6,224.1,7.396,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 09:55,1.839,71.28,127.5,7.676,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:00,1.777,74.33,181.3,7.962,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:05,2.397,83.2,128.9,7.964,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:10,2.642,94.1,116.8,8.14,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:15,3.43,59.38,91,8.32,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:20,2.569,94.5,69.25,8.68,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:25,2.528,87,147.4,9.09,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:30,2.095,90.8,125.9,8.88,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:35,2.377,91.5,116.4,8.67,0.002
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:40,2.998,74.49,86.1,8.19,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:45,2.798,65.39,97.8,8.19,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:50,1.816,90.4,121.7,8.23,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 10:55,1.639,78.68,68.33,8.37,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:00,1.842,66.01,99.4,8.7,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:05,1.766,84.8,138.5,9.41,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:10,1.21,74.27,109.5,9.74,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:15,1.958,84.3,137.6,9.66,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:20,2.855,62.04,81.2,9.31,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:25,1.998,72.76,82.8,9.28,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:30,2.235,76.74,61.62,8.96,0
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:35,2.451,57.69,77.5,8.83,0.005
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:40,2.103,83.8,154.8,8.91,0.003
SF04,"Lincoln High School","2162 24th Ave",5,2016-01-7? 11:45,1.514,80.4,181,8.95,0
